Date,Close,High,Low,Open,Volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
,,,,,
04-11-2024,1302.150024,1340,1285.099976,1337.849976,19796890
05-11-2024,1305.300049,1309.550049,1286.150024,1293,16267479
06-11-2024,1325.349976,1328.300049,1300.199951,1310,21625209
07-11-2024,1305.650024,1324,1302.599976,1324,9611974
08-11-2024,1283.75,1301.650024,1275,1297.650024,19814406
11-11-2024,1272.699951,1286,1267,1278.949951,9056552
12-11-2024,1274.25,1289.300049,1267.5,1275.550049,10671091
13-11-2024,1252.050049,1275.449951,1249.5,1270.25,14633633
14-11-2024,1267.599976,1272.599976,1251.099976,1253.599976,12612633
18-11-2024,1260.75,1272.900024,1243.900024,1267.599976,13620611
19-11-2024,1241.650024,1281.5,1235.150024,1260.75,14183746
21-11-2024,1223,1243.949951,1217.25,1241.650024,19433843
22-11-2024,1265.400024,1268.849976,1222.449951,1229.400024,20471957
25-11-2024,1287,1304.449951,1282.449951,1290,28923341
26-11-2024,1295.699951,1297.849976,1284.199951,1294.949951,9247557
27-11-2024,1293.199951,1303.849976,1286,1293.5,9572746
28-11-2024,1270.800049,1296.599976,1269.050049,1289.949951,15027412
29-11-2024,1292.199951,1299.5,1275.25,1280,13202307
02-12-2024,1309.150024,1311.349976,1277.050049,1288,11024152
03-12-2024,1323.300049,1326.800049,1307,1317,16869482
04-12-2024,1308.949951,1328.400024,1304.050049,1326,19608540
05-12-2024,1322.050049,1329.949951,1306.150024,1314.349976,16858723
06-12-2024,1311.550049,1323.900024,1310,1323.900024,9037514
09-12-2024,1295.150024,1315,1293.099976,1303,14650002
10-12-2024,1284.849976,1294.900024,1280.199951,1289.25,16043729
11-12-2024,1278.199951,1290,1276.050049,1285,11724373
12-12-2024,1262.900024,1278.199951,1260.599976,1270,20906813
13-12-2024,1272.849976,1275.199951,1239.599976,1260,28630222
16-12-2024,1268.300049,1281,1266.550049,1275,9486781
17-12-2024,1245.300049,1263.900024,1242.800049,1261.050049,17462791
18-12-2024,1253.25,1259.949951,1240.650024,1240.650024,12670179
19-12-2024,1230.449951,1244.900024,1229,1239,14244653
20-12-2024,1205.300049,1239.5,1201.5,1224,20312896
23-12-2024,1222.300049,1227.199951,1213.199951,1215,10052824
24-12-2024,1222.75,1233.550049,1221,1222.300049,6734917
26-12-2024,1216.550049,1227.699951,1214.25,1224.25,10016178
27-12-2024,1221.050049,1227.900024,1217,1218.300049,7000397
30-12-2024,1210.699951,1223.199951,1208.099976,1216.400024,8818766
